id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Restaurante_10.999.012,Jeronimo Smash Burger,Jeronimo Track Giovanni Gronchi,Rua,Av. Giovanni Gronchi,Vila Andrade,05724-020,Restaurante,-23.617229,-46.731713
Restaurante_10.999.147,Brasileirinho,O Brasileirinho,Rua,R. da Cantareira,Centro Histórico de São Paulo,01024-900,Restaurante,-23.552139,-46.647198
Restaurante_10.999.149,Brasileirinho,Brasileirinho Delivery Vila Guilherme,Rua,Av. Joaquina Ramalho,Vila Guilherme,02065-040,Restaurante,-23.517187,-46.610453
Restaurante_10.999.329,Brasileirinho,Restaurante Brasileirinho,Rua,Iguatemi,Iguatemi,08382-340,Restaurante,-23.595076,-46.433024
Restaurante_10.999.513,Andiamo,Andiamo Ristorante,Rua,Av. Ibirapuera,Moema,04029-902,Restaurante,-23.592029,-46.651902
Restaurante_10.999.587,Brasileirinho,Brasileirinho Saudaveis Zona Sul,Rua,Estrada do M'boi Mirim,Capão Redondo,04905-002,Restaurante,-23.686479,-46.770664
Restaurante_10.999.610,Outback,Outback Steakhouse,Rua,R. Cel. Xavier de Toledo,Centro Histórico de São Paulo,01048-100,Restaurante,-23.552139,-46.647198
Restaurante_10.999.678,Sí Señor,Si Senor,Rua,Alameda Jauaperi,Moema,04523-013,Restaurante,-23.605118,-46.667336
Restaurante_10.999.808,Domino´s Pizza,Dominos,Rua,R. Apucarana,Tatuapé,03311-000,Restaurante,-23.546458,-46.563423
Restaurante_10.999.891,Outback,Outback Shopping Analia Franco,Rua,R. Anália Franco,Vila Reg. Feijó,03344-040,Restaurante,-20.53751,-47.40203
Restaurante_10.999.907,Outback,Outback Steakhouse,Rua,Av. Aricanduva,Vila Matilde,03527-900,Restaurante,-23.538333,-46.545456
Restaurante_11.000.005,Sí Señor,Si Senor,Rua,R. Dr. César,Santana,02013-003,Restaurante,-23.50287,-46.631923
Restaurante_11.000.039,Sí Señor,Si Senor,Rua,Alameda Santos,Jardim Paulista,01419-001,Restaurante,-23.562993,-46.656655
Restaurante_11.000.043,Domino´s Pizza,Dominos Pizza Republica,Rua,Rua Gen. Jardim,Vila Buarque,01223-010,Restaurante,-23.779579,-45.358564
Restaurante_11.000.207,Jeronimo Smash Burger,Jeronimo Burger Top Center,Rua,Av. Paulista,Bela Vista,01311-100,Restaurante,-23.56329,-46.654118
Restaurante_11.000.320,Paris 6,Paris 6 Shopping SP Market,Rua,Av. das Nações Unidas,Jurubatuba,04795-000,Restaurante,-23.5247,-46.758439
Restaurante_11.000.324,Coco Bambu,Coco Bambu Market Place Restaurante Peixe Camarao Carne Lagosta Salada SP,Rua,Av. Dr. Chucri Zaidan,Vila Cordeiro,04583-110,Restaurante,-23.779579,-45.358564
Restaurante_11.000.437,Divino Fogão,Divino Fogao Tucuruvi,Rua,Av. Dr. Antônio Maria Laet,Tucuruvi,02240-000,Restaurante,-23.47434,-46.599367
Restaurante_11.000.600,Outback,Outback Steakhouse,Rua,Estr. do Campo Limpo,Vila Pirajussara,05777-970,Restaurante,-23.665478,-46.799895
Restaurante_11.000.659,Almanara,Almanara,Rua,R. Palestra Itália,Perdizes,05005-030,Restaurante,-23.527642,-46.680692
Restaurante_11.000.672,Divino Fogão,Divino Fogao Tiete,Rua,Av. Raimundo Pereira de Magalhães,Jardim Iris,05145-000,Restaurante,-23.460084,-46.720966
Restaurante_11.000.741,Andiamo,Andiamo Ristorante Shopping Patio Paulista,Rua,R. Treze de Maio,Bela Vista,04849-529,Restaurante,-23.558856,-46.646398
Restaurante_11.000.763,Outback,Outback Steakhouse,Rua,Av. Moaci,Moema,04083-000,Restaurante,-23.615495,-46.658811
Restaurante_11.000.945,Jeronimo Smash Burger,Jeronimo Burger Parque da Cidade,Rua,Av. das Nações Unidas,Chácara Santo Antônio,04794-000,Restaurante,-23.5247,-46.758439
Restaurante_11.000.996,Ráscal,Rascal Itaim,Rua,R. Leopoldo Couto Magalhães Júnior,Itaim Bibi,04542-011,Restaurante,-23.588317,-46.680817
Restaurante_11.001.090,Domino´s Pizza,Dominos Pizza,Rua,R. da Coroa,Vila Guilherme,02047-020,Restaurante,-23.519202,-46.612343
Restaurante_11.001.098,Andiamo,Andiamo,Rua,R. Palestra Itália,Perdizes,05005-030,Restaurante,-23.527642,-46.680692
