id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Escola Pública_1775055,Pública,Ceu Emei Rosa da China,Rua,"Clara Petrela, 113",Jardim Sao Roberto,3978500,Escola Pública,-21.25664,-48.974694
Escola Pública_1775056,Pública,Ceu Cei Perus,Rua,"Bernardo Jose de Lorena, S/N",Vila Fanton,5203200,Escola Pública,-22.736875,-45.106511
Escola Pública_1775057,Pública,Ceu Emef Perus,Rua,"Bernardo Jose de Lorena, S/N",Vila Fanton,5203200,Escola Pública,-22.736875,-45.106511
Escola Pública_1775058,Pública,Ceu Cei Benedito Galavote Prof,Rua,"Daniel Muller, 347",Chacara Dona Olivia,8141290,Escola Pública,-21.686398,-66.620566
Escola Pública_1775059,Pública,Ceu Emei Anton Makarenko,Rua,"Daniel Muller, 347",Chacara Dona Olivia,8141290,Escola Pública,-21.686398,-66.620566
Escola Pública_1775061,Pública,Ceu Cei Parque Sao Carlos,Rua,"Clarear, 643",Jardim Sao Carlos Zona Leste,8062590,Escola Pública,-23.652387,-46.533937
Escola Pública_1775062,Pública,Ceu Emef Parque Sao Carlos,Rua,"Clarear, 643",Jardim Sao Carlos Zona Leste,8062590,Escola Pública,-23.652387,-46.533937
Escola Pública_1775063,Pública,Ceu Cei Navegantes,Rua,"Maria Moassab Barbour, S/N",Cantinho do Ceu,4849503,Escola Pública,-20.201242,-40.277478
Escola Pública_1775064,Pública,Ceu Emei Navegantes,Rua,"Maria Moassab Barbour, S/N",Cantinho do Ceu,4849503,Escola Pública,-20.201242,-40.277478
Escola Pública_1775065,Pública,Ceu Cei Meninos,Rua,"Barbinos, 111",Sao Joao Climaco,4240110,Escola Pública,-23.626019,-46.595946
Escola Pública_1775067,Pública,Ceu Emef Meninos,Rua,"Barbinos, 111",Sao Joao Climaco,4240110,Escola Pública,-23.626019,-46.595946
Escola Pública_1775069,Pública,Ceu Cei Evanir Aparecida Hilario Profa,Rua,"Jose Pinheiro Borges, 60",Jardim Helena,8420092,Escola Pública,-23.534409,-46.428702
Escola Pública_1775070,Pública,Ceu Emei Theresinha Squinca da Silva Profa,Rua,"Jose Pinheiro Borges, 60",Jardim Helena,8420092,Escola Pública,-23.534409,-46.428702
Escola Pública_1775071,Pública,Ceu Emef Jambeiro,Rua,"Jose Pinheiro Borges, 60",Jardim Helena,8420092,Escola Pública,-23.534409,-46.428702
Escola Pública_1775072,Pública,Ceu Cei Josely Maria Cardoso Bento,Rua,"Barao Barroso do Amazonas, 115",Cohab Inacio Monteiro,8472721,Escola Pública,-23.569679,-46.410442
Escola Pública_1775073,Pública,Ceu Emei Inacio Monteiro,Rua,"Barao Joaquim do Amparo, 115",Cidade Tiradentes,8472725,Escola Pública,-23.570587,-46.411293
Escola Pública_1775075,Pública,Ceu Emef Inacio Monteiro,Rua,"Barao Barroso do Amazonas, 155",Cohab Inacio Monteiro,8472721,Escola Pública,-23.569679,-46.410442
Escola Pública_1775077,Pública,Ceu Cei Cidade Dutra,Rua,"Interlagos, 7350",Interlagos,4777000,Escola Pública,-23.419652,-46.428156
Escola Pública_1775080,Pública,Ceu Emef Cidade Dutra,Rua,"Interlagos, 7350",Interlagos,4777000,Escola Pública,-23.419652,-46.428156
