id,Rede,Nome,Localizado em,Endereço,Bairro,CEP,Tipo,Latitude,Longitude
Agencia Bancaria_10.024.850,Bb,Estilo J. Kubitschek,Rua,"Av Brig Faria Lima, 3729",Itaim Bibi,04538-133,Agencia Bancaria,-23.58928,-46.681557
Agencia Bancaria_10.024.851,Santander,001 1617 Shop Raposo SP SP,Rua,"Av Min Laudo Ferreira Camargo, 146",Jardim Peri Peri,05537-000,Agencia Bancaria,-23.588263,-46.73605
Agencia Bancaria_10.024.852,Itaú,SP/vila Guarani,Rua,"Av Sapopemba, 5589",Sapopemba,03374-001,Agencia Bancaria,-23.617223,-46.468641
Agencia Bancaria_10.024.853,Credit Suisse,Matriz,Rua,"R Leopoldo Couto de Magalhães Jr, 700",Itaim Bibi,04542-000,Agencia Bancaria,-23.587443,-46.679482
Agencia Bancaria_10.024.854,Abn Amro,Matriz,Rua,"R Leopoldo Couto de Magalhães Junior, 700",Itaim Bibi,04542-000,Agencia Bancaria,-23.587443,-46.679482
Agencia Bancaria_10.024.855,Btg Pactual,São Paulo,Rua,"Av Brigadeiro Faria Lima, 3477",Itaim Bibi,00000-000,Agencia Bancaria,-23.586191,-46.682082
Agencia Bancaria_10.024.856,Btg Pactual,Sao Paulo,Rua,"Av Brigadeiro Faria Lima, 3477",Itaim Bibi,04538-133,Agencia Bancaria,-23.586191,-46.682082
Agencia Bancaria_10.024.857,Bcv,Matriz,Rua,"Av Brigadeiro Faria Lima, 3477",Itaim Bibi,04538-133,Agencia Bancaria,-23.586191,-46.682082
Agencia Bancaria_10.024.858,Bradesco,"Prime Itaim Bibi, Urb. Sao Paulo,sp",Rua,"R Joaquim Floriano, 767",Itaim Bibi,04534-012,Agencia Bancaria,-23.585579,-46.677331
Agencia Bancaria_10.024.859,Stonex,Matriz,Rua,"R Joaquim Floriano, 413",Itaim Bibi,04534-011,Agencia Bancaria,-23.584878,-46.67401
Agencia Bancaria_10.024.860,Bb,Estilo Rua J. Tavora,Rua,"R Joaquim Tavora, 505",Vl Mariana,04015-001,Agencia Bancaria,-23.58419,-46.637431
Agencia Bancaria_10.024.861,Santander,001 - 0922 Jd da Gloria - Cap - SP,Rua,"R Domingos de Morais, 817",Vila Mariana,01538-001,Agencia Bancaria,-23.583704,-46.637399
Agencia Bancaria_10.024.862,Santander,Ana Rosa - SP - SP,Rua,"R Domingos de Morais, 817",Vila Mariana,04009-001,Agencia Bancaria,-23.583704,-46.637399
Agencia Bancaria_10.024.863,Bradesco,Agência Digital - SP,Rua,"Av Brigadeiro Faria Lima, 3064",Jardim Paulistano,01451-000,Agencia Bancaria,-23.428279,-46.521752
Agencia Bancaria_10.024.864,Bradesco,"Prime Vila Prudente,urb. Sao Paulo, SP",Rua,"R Ibitirama, 88",Vila Prudente,03134-000,Agencia Bancaria,-23.582673,-46.585614
Agencia Bancaria_10.024.865,Santander,Vl Prudente - SP - SP,Rua,"Av Paes de Barros, 3462",Vila Prudente,03149-100,Agencia Bancaria,-23.581214,-46.586943
Agencia Bancaria_10.024.866,Santander,001 - 4612 Fco Polito - SP - SP,Rua,"R do Orfanato, 80",Vila Prudente,03131-010,Agencia Bancaria,-23.581075,-46.584369
Agencia Bancaria_10.024.867,Santander,R do Orfanato I - Cap - SP,Rua,"R do Orfanato, 80",Vl. Prudente,03131-010,Agencia Bancaria,-23.581075,-46.584369
