RGI,Latitude,Longitude
38650822,-22.8905116963824,-47.0528738220901
394791022,-23.6118772662628,-46.7282806111145
34782421,-23.5541488217141,-46.6757595681229
349781118,-23.5810543986054,-46.5629680582664
38417722,-23.5669235443915,-46.7967343624573
365651021,-23.534349,-46.670213
38068522,-23.493791598629,-46.6936679828033
38821922,-23.572626,-46.712409
38188622,-23.5786917708622,-46.5848524809856
384711119,-23.3821470850273,-46.7108502853333
6051218,-22.9514133852343,-47.1170639338684
70792112,-23.5181927919717,-46.7144024883893
88532172,-23.5856922007927,-46.9289969442107
38403722,-23.508207,-46.674266
38265622,-23.5573263470555,-46.7660749153442
7514221,-23.6049603846168,-46.5083506441803
38970922,-23.6134242927322,-46.4830123411045
37654222,-23.522231,-46.608764
35473621,-23.62931,-46.690107
393241022,-23.57057,-46.704246
39938220,-23.630809,-46.732551
6275219,-22.9527151793164,-47.1082885138779
7780223,-22.952764576317,-47.1083797089844
37939422,-23.5511798143997,-46.6811318613272
9030229,-23.5512551321654,-46.6812084748688
363951021,-23.533111,-46.436995
392181022,-23.514011,-46.704552
30781323,-23.506249,-46.288667
38247622,-23.610735,-46.723222
371311221,-23.6451329826391,-46.5592420132141
38673822,-22.9801170439619,-46.9850333834534
38458822,-23.5104419707691,-46.3498391901436
31112523,-23.5850166120545,-46.6387866908074
38969922,-22.8752777854566,-47.0238101765823
38216622,-23.590051,-46.669926
37715322,-23.6229393336726,-46.6372233150379
38060522,-23.6010669396468,-46.665002635582
8625228,-23.601078,-46.665008
38524822,-23.4876885145212,-46.7259391828728
30627223,-23.545109,-46.69221
392691022,-23.605803,-46.627753
34785421,-23.581152,-46.635407
37988522,-22.9233852560363,-47.121322020546
30903423,-23.5308269341692,-46.523096728836
30057123,-23.5661412489377,-46.6139070932541
394121022,-23.570742,-46.216145
394171022,-23.5569665329594,-46.7840524576721
38388722,-23.4929487283746,-46.6054541140861
368701121,-23.581577,-46.311536
38404722,-22.9481969742343,-47.0393406969147
38421722,-23.5429416848464,-46.7806558055602
38708922,-22.8498470933022,-47.0482410932541
37541122,-23.6396379521871,-46.5300189214611
398511222,-22.8632806471484,-47.2058533993835
398531222,-22.864457,-47.20249
38906922,-23.6811848254099,-46.6031332944775
333901215,-23.668537172971,-46.5642203957008
30411223,-23.642396,-46.521902
37056819,-23.5610947174685,-46.6627721488476
39042922,-23.5274720533693,-46.7335313380461
30296123,-23.642138,-46.541972
397851222,-23.563122,-46.679703
397791122,-23.5283268174088,-46.7002467930069
35840721,-23.6017694795536,-46.5875189722418
38127522,-23.5252385407246,-46.5419729766865
397901222,-23.5976708316805,-46.6500696908073
326941020,-23.545717,-46.690277
394461022,-23.5379051583316,-46.6721397999306
38955922,-22.891851887006,-47.052979565815
37956422,-23.5465910346122,-46.6912901312828
37768322,-23.540186,-46.635185
3456420,-23.5831360802423,-46.6343889447746
3462420,-23.5876766,-46.6394825
38070522,-23.5985640282737,-46.6791686871719
37809322,-23.4433210947963,-46.5427968862
38413722,-23.554566,-46.744603
38820922,-22.849019,-47.052273
38035522,-23.5844295113339,-46.4187605130711
394401022,-23.6137671364387,-46.869162684967
38420722,-23.5332281164604,-46.7868525975533
38386722,-23.51013,-46.593305
37931422,-23.538251,-46.686705
392701022,-23.6314502544838,-46.5360589021302
399961222,-23.5346945800716,-46.501634343586
394861022,-22.8488165478966,-47.0476928931846
37736322,-22.9159135895726,-47.0400520343933
37310122,-23.534888,-46.707006
37941422,-23.6552830045749,-46.5543448492127
34767421,-23.5992777707806,-46.6196899497376
7847223,-23.599292,-46.619654
327841120,-23.5960691232058,-46.7925859674225
371981221,-23.5063616102463,-46.7245984404754
371961221,-23.5062938794193,-46.7245984404755
7355221,-23.533227,-46.563715
37708322,-23.590924,-46.73245
30161123,-22.7100524722231,-47.6842973961563
38326722,-23.533969181985,-46.5602649361763
35614721,-23.5780369276899,-46.6726688457067
38009522,-22.92807,-47.16436
35472621,-23.5818874150245,-46.5530107754631
7745223,-22.9382342240438,-47.1412062516174
397781122,-23.649763,-46.53357
37926422,-23.4757826269897,-46.6117591398811
366431121,-23.54576,-46.394513
38636822,-22.895476,-47.054102
37543122,-23.5707167078762,-46.6952421312828
38061522,-23.6020517835971,-46.6805635411739
37431122,-23.5751246678531,-46.7375617116394
327771120,-23.617668,-46.751837
397731122,-23.4805207038569,-46.656954057373
38410722,-23.67489,-46.696418
66042110,-23.513945,-46.69723
66912111,-23.512686,-46.605102
30815323,-23.59759,-46.52378
30859323,-23.500193,-46.291357
38409722,-23.680529,-46.706345
394661022,-23.568149,-46.852725
4612214,-23.5117427431212,-46.8067945079346
398831222,-23.6196900908578,-46.7646209963646
30039123,-23.560055,-46.334747
37646919,-23.6114541431521,-46.955076509787
368371121,-23.6486795888931,-46.7321694196434
30333123,-23.5997508018602,-46.5240848220901
39025922,-23.5621235919405,-46.6844082729827
38687822,-23.6500160924344,-46.6668055276127
37787322,-23.485446,-46.550044
37581222,-23.4939889268212,-46.6855635803566
10413232,-23.3361273787935,-46.836006682209
398651222,-23.5933406234879,-46.6485345034828
30586223,-23.5971119554343,-46.4746927116394
39445120,-23.6763930877775,-46.6292221915405
399341222,-23.3062874982046,-46.6999295092621
392591022,-23.54157,-46.731463
30245123,-23.5094402195103,-46.3462865462494
38228622,-23.528926,-46.963474
394741022,-23.6784175903654,-46.5577113544922
37615222,-22.7592370412953,-47.6062013386231
30095123,-23.605291,-46.636119
392711022,-23.5339730824623,-46.5838697937012
37793322,-23.5534047127911,-46.8389724785042
30509223,-23.5061685275984,-46.6798208931847
394141022,-23.562429,-46.790092
38588822,-22.7499246979515,-47.3302762420807
394631022,-23.5873166131345,-46.5880492294998
37724322,-23.543698,-46.599224
38682822,-23.491382,-46.694758
5556216,-23.510717,-46.553966
38676822,-23.602941,-46.615311
7479221,-23.6817979407775,-46.7046394957008
38040522,-23.5316900010569,-46.6572927202377
38036522,-23.5145024342624,-46.5910871631947
95142211,-23.4755093357317,-46.6719977252007
38385722,-23.582224,-46.578132
367241121,-23.48292,-46.601288
397621122,-23.541647,-46.405853
394651022,-23.4863257199717,-46.5522121226845
38339722,-23.674525,-46.506899
37173819,-23.5940891753936,-46.6213115677238
38814922,-23.600185,-46.680793
38819922,-23.530925,-46.683088
35682721,-23.5516547698244,-46.6795245853138
31273623,-23.6245088928527,-46.634127025795
34751421,-22.9046838565455,-47.049124420251
394521022,-23.5417633130937,-46.5745010846558
37991522,-23.5876580616818,-46.7234662394257
366371121,-23.6463261726105,-46.5587994742034
38191622,-23.611919,-46.574755
30288123,-23.661682,-46.528128
30290123,-23.533711,-46.65387
34830421,-23.5862966781245,-46.6808890951729
11876238,-23.581458,-46.680461
34047221,-23.581734549881,-46.6803358196087
37686222,-23.5418591824833,-46.6866881865082
34779421,-23.563867,-46.691669
371101221,-22.8810844234228,-47.173097142189
30271123,-23.71575,-46.417101
372871221,-23.505661,-46.86533
328171120,-23.637025,-46.695626
35590621,-23.6325404105164,-46.8031566233482
38033522,-23.5693521805577,-46.4252335925903
35588621,-23.5332401321349,-46.7858950171967
31632720,-23.6456068439242,-46.5508250065506
4799214,-23.5972580845754,-46.4732994834061
35410621,-23.6872369368122,-46.5593902539673
35603721,-22.901258,-47.04862
366781121,-23.5438057667584,-46.6042908981476
3249320,-23.6131733076607,-46.6728795105363
384691119,-23.3460089743326,-46.7420373544922
35795721,-23.6415800016526,-46.7682434355125
34837421,-22.8875068947203,-47.065785902068
35005521,-23.626695,-46.506035
37695322,-23.629191,-46.910929
34775421,-23.5243635220362,-46.690693682209
367281121,-23.489317,-46.634142
38111522,-22.899321,-47.057017
367261121,-23.5776249297872,-46.6423249003763
367321121,-23.5626830762677,-46.7508241165676
369091121,-22.8861665775905,-46.9828946290026
6266219,-23.6446869181276,-46.6124807539978
6267219,-23.6445689802448,-46.612523669342
36265921,-23.6447020331896,-46.6124681229706
8159226,-23.722701,-46.59161
368711121,-23.672543,-46.845556
34885421,-23.553382,-46.550386
35642721,-23.560524,-46.616068
35617721,-23.627020488451,-46.7442587202377
34831421,-23.6251202018385,-46.6440226006117
35035521,-23.5362186517292,-46.7160066908073
37792322,-22.9888159956819,-46.9955003816147
35800721,-23.551306,-46.659497
35935821,-23.6218561978398,-46.6903209031105
36315921,-23.446525,-46.54459
330161120,-23.540212,-46.776514
35576621,-23.5600823888339,-46.5618691951065
31357620,-23.4831474828581,-46.6071511805058
38006522,-22.889997,-47.049527
35692721,-23.6128010426562,-46.6770584404754
34733421,-23.613584,-46.635868
371321221,-23.5301598648049,-46.7947306153269
369561121,-22.5704934184369,-47.4467128928985
333631220,-23.6071924956052,-46.5722976527786
392891022,-23.546692,-46.457679
39980320,-23.6937834947883,-46.630076635582
31412011,-23.538869,-46.942555
369501121,-22.84707,-47.239131
37704322,-23.633347,-46.949994
33964718,-23.546921269995,-46.6490766305329
34820421,-23.544428,-46.648245
34715421,-23.5313708057409,-46.6550692711639
368331121,-23.538314,-46.646171
35562621,-23.49001,-46.64378
368591121,-23.5851386072614,-46.6797033263893
365901021,-23.4923980321794,-46.8838643877315
37917422,-23.526992,-46.766346
30223123,-23.601488,-46.612179
35530621,-23.4874720364063,-46.7264058872414
35671721,-23.546778,-46.686978
35087521,-23.614538505456,-46.6704897948725
5575216,-23.6145860753466,-46.6705175429354
3302320,-23.6003212,-46.6601349
367981121,-23.529407,-46.674024
37821919,-23.6030482522035,-46.6093816106999
35802721,-23.6030553251116,-46.609565754631
372901221,-22.765939,-47.159918
328141120,-23.6241691676389,-46.6787384638662
37318122,-23.651706,-46.665807046627
366751121,-23.518586,-46.715838
364761021,-22.9494569110127,-47.0609506349487
367351121,-23.559436949425,-46.7642184517899
37688222,-23.683537340069,-46.5605310429916
34796421,-23.5621974596268,-46.6927660948176
36219921,-23.5862619074836,-46.6703327635036
37922422,-23.518314,-46.770957
367371121,-23.5383558495407,-46.748960806221
367171121,-23.55512,-46.611592
38082522,-22.7806349183334,-47.1365310820007
35552621,-23.523841,-46.521458
35553621,-23.625227,-46.642007
35064521,-22.9335184545666,-47.0131802645454
32186915,-22.925271,-47.071551
371331221,-23.639961,-46.542785
38124522,-23.5360416388035,-46.5335063325062
36289419,-23.4867722342468,-46.483009297852
37529122,-23.5298663828558,-46.6823833766518
36178821,-23.6548642573134,-46.6060191322632
31014520,-23.5359166775668,-46.5802478183853
35807319,-23.5249152251495,-46.4039017958191
96564195,-23.5373887895932,-46.7858377681229
33576121,-23.6911924413226,-46.6865863399506
34050221,-23.6552332589604,-46.6056091263199
369041114,-23.5434474363945,-46.647542445998
34664421,-23.587209,-46.632397
368561121,-23.564311,-46.696387
36154821,-23.6042650517547,-46.6770228687172
31008520,-23.5479431729032,-46.6232215974144
35316521,-23.6443592521513,-46.7454874957008
34610421,-23.583556,-46.561699
370991221,-23.506435,-46.873394
35595721,-23.5665421030506,-46.6879893572105
69362111,-23.4668090251185,-46.8543713227539
36245921,-23.5724534979049,-46.8511356441803
38138622,-23.492792,-46.621802
38999120,-23.5131603172622,-46.8558570693115
330081120,-22.9043641576337,-47.048079620327
328441120,-22.738112,-47.348826
34743421,-23.564096,-46.679565
3339320,-23.5797583092201,-46.6346529729134
367541121,-23.621632164389,-46.6859718687172
36184821,-23.606293,-46.639102
366281121,-23.5345012313147,-46.675494399964
31664720,-23.713298,-46.558656
34719421,-23.632348,-46.692656
34720421,-23.632226,-46.692887
34930521,-23.531058,-46.498981
30374223,-23.623471,-46.551237
366481121,-23.5834994674952,-46.5623407962952
31432011,-23.5377310664963,-46.4304713091926
33625121,-23.4864387231536,-46.5537114404755
329911120,-23.6338078736124,-46.9405483936844
34773421,-23.6066706054824,-46.6391602184201
367631121,-23.534355,-46.703372
34774421,-23.5227878412478,-46.6682006455078
5247215,-23.5226304445951,-46.6681362724915
35605721,-23.548376405853,-46.6456100393002
35803721,-23.5410278712124,-46.6738476134224
366501121,-23.5755895001016,-46.4113885079346
326331020,-23.5392730580086,-46.5789065889549
35123521,-23.6046899039185,-46.4670892209015
36945819,-22.7584110712929,-47.6485283802872
39627220,-23.5961965065099,-46.6906064187163
6191219,-23.5962396675699,-46.6905237116394
368391121,-23.5548043302203,-46.4470511521149
372231221,-23.617938,-46.6728009533729
34921521,-23.5225676458423,-46.6651921054878
34922521,-23.4434287791826,-46.5439125803566
366471121,-23.6294809821682,-46.5990127681923
36207419,-22.8113648067701,-47.1733225368576
372961221,-22.890552,-47.230095
38028522,-23.4118136295384,-46.8357578650818
37719322,-23.4779354834629,-46.5383984764964
4623214,-23.5933438495235,-46.6217667645569
36134821,-23.5948278508749,-46.61880177056
366711121,-23.5736313957042,-46.70994
4411213,-23.568833,-46.511825
366621121,-23.6063524677635,-46.6595464527092
34672421,-23.533477,-46.528105
34697421,-23.5464672761897,-46.6878855423279
34770421,-23.61951,-46.639848
36179821,-23.4874630405156,-46.7262524735413
368081121,-23.644884098783,-46.7091650377663
366941121,-23.6658823769946,-46.704971364418
35650721,-23.5947303832779,-46.5252724298462
35635516,-23.6137984655344,-46.679320072422
34826421,-23.574042,-46.643527
39909220,-23.562526081568,-46.6801792401298
34940521,-23.579158,-46.642458
371071221,-22.87287,-47.212405
311401117,-23.5481827271079,-46.6919641042363
35057521,-22.905118,-47.04246
34735421,-23.618955,-46.63613
394781022,-23.3734165946484,-46.701883025795
34444321,-23.6347052403703,-46.7402990185242
34388321,-23.4739579830285,-46.6311445190144
34569321,-23.571963,-46.638181
34574321,-23.620026258704,-46.676433333356
32485214,-23.5589615064225,-46.6526556650471
372191221,-23.5869899107198,-46.6302935459633
34572321,-23.6265065742229,-46.6884913349876
33599121,-23.603754,-46.616582
34571321,-23.597122,-46.640192
35534621,-23.6667177142323,-46.5431271373943
37415122,-23.5826470037284,-46.6810795053596
31127620,-23.616341254825,-46.6890910055901
34621421,-23.5931625449493,-46.6213429755326
6124218,-23.506644,-46.704552
36118821,-23.5066814552012,-46.7045208925748
367131121,-23.5711611054621,-46.6995827435513
35544621,-23.5710934989895,-46.6996109067459
35974319,-23.4878333583744,-46.6387279595245
34778421,-23.5300389593439,-46.6815444110451
366381121,-23.6456049140419,-46.7037001226845
366191121,-23.532117346356,-46.5692006650123
34840421,-23.613364,-46.672735
34836421,-23.613507,-46.672395
34771421,-23.648336,-46.671106
34762421,-23.5534705180465,-46.6753803734364
30651323,-22.894995,-47.009081
30527223,-23.653215924454,-46.6604499680882
33573121,-22.9211406690714,-47.1172820993805
3746520,-22.8657331444271,-47.1754721138001
36159821,-22.9208738627436,-47.1167993017578
366931121,-23.4881681703426,-46.6125469766865
32455318,-23.5347068982401,-46.5370745791332
35677721,-23.5779303091855,-46.6584611232329
63882110,-23.5809639000835,-46.6408809570084
34668421,-23.581158,-46.641184
3407420,-23.6508181243512,-46.7032068477124
35563621,-22.899193,-47.052182
367431121,-23.567416,-46.685968
34662421,-23.5532230967782,-46.6816355241077
34783421,-23.581967,-46.634613
35560621,-23.6083855221391,-46.5999398478851
34780421,-23.5996939469534,-46.6623652221791
369841121,-23.5995037976027,-46.6616845791305
6214219,-23.5545303019248,-46.2003919312134
6215219,-23.5545106321011,-46.2005206772461
36213921,-23.5546138986427,-46.2003812023773
36274921,-23.586892,-46.613689
37345122,-23.585361,-46.601038
333501220,-23.4892207167748,-46.6188848882789
366251121,-23.527633763871,-46.8575765925903
37472122,-23.649074,-46.786495
35314521,-23.5840650827622,-46.7174638849945
35678721,-23.6134913622197,-46.6752253003597
34843421,-23.6153292751107,-46.6714144871025
5437216,-23.6152629059035,-46.6714453276093
34717421,-23.6604167544812,-46.6950290613422
34718421,-23.5424450149047,-46.6466672895145
29372011,-23.6498219525298,-46.7208915912628
393011022,-23.499096,-46.43807
371461221,-23.644607,-46.550124
37966422,-23.5410204745256,-46.6783374993362
363921021,-23.582891,-46.666953
368251121,-23.479729,-46.610395
33534121,-23.6039974758562,-46.6581319619713
34426918,-23.5559286255675,-46.6809666631947
36112419,-23.554970610846,-46.8275406644181
365741021,-23.5440050339836,-46.6025499533729
333821220,-23.6841277096729,-46.6032822037048
34808421,-23.656333,-46.649141
33828718,-23.4803777,-46.7014967
35546621,-23.66537905227,-46.6098009556808
35680721,-23.4952579885855,-46.6908329434471
368381121,-23.5832280168532,-46.6360635423279
36130821,-23.6237338196502,-46.6875936183853
326541020,-23.632165346392,-46.6927364232788
366831121,-23.5323634203634,-46.5090640846558
330101120,-23.537509,-46.781949
37797322,-22.9570219379625,-46.9936866137696
365621021,-23.5130362936093,-46.7060961805404
35315521,-23.5346652771224,-46.3979670294304
34732421,-23.6171882299605,-46.673052627964
368221121,-23.434387863772,-46.4014268042603
366241121,-23.5611155061999,-46.6756123730164
36211921,-23.4843682379158,-46.1484885925903
34665421,-23.5546258221684,-46.5899290846558
372131221,-23.6226628244098,-46.6868678895492
365871021,-23.5853133310914,-46.6402317901783
30854323,-23.5617129590683,-46.541364714324
37630222,-23.589424,-46.598819
37313122,-23.581469,-46.666189
369061121,-22.902439,-47.074532
36152821,-22.90378,-47.04604
366171121,-23.600311084259,-46.6143239067459
6158218,-23.5946956638077,-46.6185441349182
31456715,-23.5204087586426,-46.6761812280275
36180821,-23.4916923175265,-46.6936562927857
366221121,-23.5428515769392,-46.5532240233135
96892211,-23.5427347769424,-46.5525333544922
370091121,-23.6872002757385,-46.6284805367754
38479822,-23.515027,-46.778858
34812421,-23.5593752015015,-46.568744416008
37788322,-23.5270280912154,-46.8583866491432
35003521,-22.904301,-47.049178
34810421,-23.5434611446096,-46.6839035031452
34314321,-23.4869701994096,-46.7257809325409
35659721,-23.552671,-46.660581
38164622,-23.53361,-46.676702
368451121,-23.53361,-46.676702
35604721,-23.6683363289284,-46.6783545529393
34980521,-23.544339,-46.7757109386578
34874421,-23.622258,-46.641689
35320119,-23.5426635997084,-46.5923428601188
36780719,-23.4900858829879,-46.3914557203071
3154320,-23.4883603340201,-46.6140580380287
34425321,-23.5709661300125,-46.8120607368011
35962821,-23.5626025505606,-46.6719677361586
364781021,-22.893454,-47.046164
34928521,-23.6012649044873,-46.6157903860849
35585621,-23.6710486038618,-46.6884878968201
367151121,-23.5137756481726,-46.589458
36951916,-23.4833834991521,-46.6719748294304
37918422,-23.5451032602813,-46.4540794196434
37927422,-23.64345,-46.741378
36271921,-23.5531424869521,-46.5912209386578
36107821,-23.4874751205629,-46.7396574490738
34790421,-23.490915,-46.724418
34794421,-23.627182,-46.607714
35462621,-23.6417703152437,-46.7436550932541
37929422,-23.605500577735,-46.7380367141209
31742011,-23.5604435524914,-46.6088387116394
36273921,-23.600033,-46.659784
37804322,-22.841955,-47.22136
34194321,-23.6327400361162,-46.5455448201227
36272921,-23.5571256419213,-46.4839548429222
37621222,-23.5829521772544,-46.4500579669342
988251912,-23.5830505050484,-46.4498863055572
35570621,-23.5346782373041,-46.4916639914017
351871218,-23.5372523636885,-46.5561128976227
35073521,-22.899484,-47.050814
34620421,-23.541268,-46.774543
33978714,-23.5353974346865,-46.6767746738179
38637822,-22.8266,-47.265128
36162821,-23.6231620190291,-46.683987728688
366351121,-23.5731441782827,-46.7109480658455
35621721,-23.601539,-46.645795
34961521,-23.5257782667838,-46.6851705276127
36135821,-23.6116477646407,-46.6672496478157
371711221,-23.6056617551637,-46.8338276627045
3204320,-23.5587907901048,-46.57159496316
34651421,-23.62915,-46.743481
372411221,-23.6910369837348,-46.540212953373
37323122,-23.544596,-46.293738
329931120,-23.584558429322,-46.9127536493682
89125173,-23.6203277475165,-46.7436214164246
35881721,-23.546996,-46.592944
37791322,-22.9630961964744,-46.998472025795
36216921,-23.487229246409,-46.1460042711639
34817421,-23.5998774930219,-46.6175042972497
369081121,-23.531977,-46.677906
371351221,-23.645315,-46.538473
8542228,-23.5306086959951,-46.8713841585418
35880721,-23.534944,-46.534053
366771121,-23.5116570417309,-46.5816983558197
37298122,-23.56791,-46.686115
35844721,-23.589228,-46.637179
39770220,-23.7194311124566,-46.538677472422
31125620,-23.5939146977217,-46.6173377956046
371261221,-23.534965,-46.783524
35089521,-23.588922,-46.632398
34700421,-23.6265206927896,-46.6903901693115
37027819,-23.4875108650023,-46.6976772787264
364391021,-23.56687,-46.687771
34901521,-23.5656806003674,-46.6589040785389
394320,-23.565848,-46.656038
31806820,-22.9116311766013,-47.0594889755325
35533621,-23.4664125699364,-46.5411828048935
36196921,-23.5538354267503,-46.6558279678109
37372122,-23.525006,-46.523068
4564213,-22.9180705977145,-47.1080600846557
37625222,-22.739945,-47.635243
372721221,-22.735342,-47.338272
365861021,-23.5886171687217,-46.635221
35053521,-22.8461117386973,-47.051360974205
368011121,-23.583033,-46.672445
36129821,-23.5359145409241,-46.6754531398811
327541120,-23.6281124900309,-46.6888862784033
367231121,-23.6171397888929,-46.6813087399158
37630919,-23.6050990399018,-46.6609664576721
35597721,-23.611752,-46.665551
35639721,-23.604541,-46.678613
371821221,-22.764632,-47.344426
35672721,-23.6017391203388,-46.6386550815973
35526621,-23.5989133868928,-46.6165865239773
38132522,-23.533121,-46.512784
327881120,-23.484392,-46.697407
36434519,-23.5785872158897,-46.672792646627
34684421,-23.587127972791,-46.4940685767212
38569822,-23.5983195239934,-46.6712381951065
34186321,-23.7292192871793,-46.5606575423279
5897217,-23.72918,-46.560679
38635822,-22.7558040931981,-47.1504982546005
3865520,-23.5478863,-46.7942546
386591119,-23.5869399265879,-46.6708788353043
365791021,-22.8107602430948,-47.2364059233094
39043120,-23.6548679918254,-46.6055117293703
37620222,-23.4097640911064,-46.3805908599955
4530213,-23.6234728521395,-46.7105339511261
95707192,-22.6042253254195,-47.4236739852154
34286818,-23.5608454084729,-46.6278014398117
34865421,-23.468139,-46.66819
32582920,-22.7030724623617,-47.6868264259338
368181121,-23.4931515100793,-46.6201992113838
30225123,-23.4926675577274,-46.615371493393
39628220,-23.572188,-46.661273
327561120,-23.595991,-46.623234
5946218,-23.595991,-46.623234
35760721,-23.4825262622808,-46.6007455889549
35762721,-23.4809231969377,-46.6129675595245
3850520,-23.458855380661,-46.7398238857056
34692421,-23.5483521180851,-46.6215816806537
34687421,-23.543709,-46.59763
35985821,-23.6616531822583,-46.7212759927292
33727221,-23.5667983705475,-46.6180958392868
33729221,-23.666280255171,-46.6538183042298
368881121,-23.5654901176496,-46.6178739533729
68892111,-23.5651683271044,-46.6176774576721
36258921,-22.89038,-47.230108
38610822,-22.8119855081191,-47.2589028900604
368931121,-23.5813892372925,-46.5549268459806
68962111,-23.5815819946817,-46.5548481276474
368991121,-23.6678456871335,-46.7227477632294
366601121,-23.614046780293,-46.6806792539673
34442321,-23.6445769070128,-46.7892113571472
31845823,-23.595201597314,-46.6790352367706
35586621,-22.8869982316128,-47.0641629239426
4325213,-23.5888710135362,-46.6783374540907
34707421,-23.5411997751922,-46.678054390213
35592721,-23.615304,-46.639856
366231121,-23.611155,-46.675721
350791218,-23.4510428439094,-46.5580379675674
35641721,-23.538615,-46.672458
39320,-23.5691387411765,-46.7131149423279
37746322,-23.6037916034316,-46.605487974205
367731121,-23.5705208718833,-46.5865900380287
367641121,-23.536128,-46.57628
365661021,-23.6493204901366,-46.6689582711639
37352122,-23.5721707563133,-46.6932974110451
36151821,-23.5761635871734,-46.5859402554436
394811022,-23.56636,-46.553839
34788421,-23.5247389772964,-46.6903071779098
369341121,-23.4127743090241,-46.3951169226151
34609421,-22.9513738672406,-47.1170317473602
38608822,-22.553817,-47.436783
33580121,-23.5105075079501,-46.3420316797276
34673421,-23.518217,-46.714793
38459822,-23.511436,-46.344121
365831021,-22.9504276800532,-47.0754074441109
65722110,-23.510214,-46.157027
30450223,-23.4296899875081,-46.8654945165329
36306921,-23.604911,-46.508498
38408722,-22.898914,-47.0309
36255921,-22.7455617755301,-47.1837081388588
33855718,-23.6132054916045,-46.4829734490738
39164120,-22.5544655222937,-47.4382502828033
330511120,-23.4499725834556,-46.563033229847
330771120,-23.558128926708,-46.3321274476633
31658118,-22.9527793954137,-47.1084226243286
38616822,-22.810476401777,-47.2907583472214
35090521,-23.669804,-46.525479
367811121,-23.5713999423422,-46.5636437055225
36217921,-23.5795318348127,-46.7836201732941
35060521,-22.9311330712341,-47.0603774490737
35408621,-23.5045849077428,-46.2905632301331
34839421,-23.6197013913245,-46.7595803472214
31718118,-23.5597780021641,-46.6986394892746
37919422,-23.5284003689766,-46.77151418853
37309122,-23.589319155411,-46.7737907288361
35529621,-23.4777182650608,-46.6055917840614
38126522,-23.5284693596961,-46.5177709386578
33946116,-23.5073834149832,-46.7384080540367
34988521,-22.9475170583335,-47.0528373809204
35667721,-23.5483964272724,-46.6562519545269
37694322,-22.856038,-46.974851
35890721,-23.6900392879156,-46.6686956283112
34669421,-23.6474204309186,-46.7053547647982
34568321,-23.52468,-46.657953
37324122,-23.55801,-46.331989
35049521,-22.901207,-47.050622
326241020,-23.6299457441831,-46.9134682552948
32097820,-23.4196886191793,-46.5007734361458
35361621,-23.647267618411,-46.6628977055225
31347620,-23.488665796842,-46.6314208487235
34201321,-23.657601,-46.536201
391431022,-23.444615,-46.545396
35501621,-23.5121896091523,-46.692979317791
3403420,-23.553958,-46.674779
35638721,-23.5977066525201,-46.619155974205
37700322,-23.601461,-46.615386
35500621,-23.5932241989119,-46.597054364418
34941521,-23.55561,-46.648388
35048521,-22.725629,-47.633023
368431121,-23.576868,-46.813901
4441213,-23.4156684991663,-46.8063458650818
34777421,-23.5840775598887,-46.6420727202377
35938821,-23.5314810580437,-46.6763848599499
35765721,-23.660125,-46.518594
370301221,-23.4965664918132,-46.8454201226845
37343122,-23.5245055992102,-46.8871255337295
36254921,-23.6879404405082,-46.5503040489349
35675721,-23.5412559714707,-46.6967297936348
364401021,-23.632594830248,-46.6222087823868
34827421,-23.6254980836482,-46.6624949067459
36208921,-23.5200653350463,-46.175962927578
35350621,-23.544588,-46.601358
37314122,-23.581136,-46.56148
36201921,-23.5236730540864,-46.6530508356514
38957120,-23.6675593562704,-46.4539212534077
34871421,-23.573989,-46.643196
38114522,-22.8948030785569,-47.040903
367301121,-23.48937,-46.617578
34681421,-23.5724689643771,-46.453509883667
34643421,-22.8479373266726,-47.054281416008
34702421,-23.549912,-46.608662
36192921,-23.5495929176404,-46.7660164662704
34925521,-23.542512,-46.644328
34829421,-23.5283638579231,-46.5300413005943
327591120,-23.5511860447761,-46.6814880552254
364011021,-23.4784870441097,-46.5401598601189
36222419,-23.5978783244398,-46.6705692030411
34876421,-23.5615248435018,-46.5552318687172
38029522,-23.5386622624491,-46.4432399067459
34875421,-23.5616551273521,-46.5564421987419
36447519,-23.575305420683,-46.8494196901783
37660222,-23.722575,-46.574851
34929521,-23.5379408269087,-46.6528019619713
3454420,-23.5721858496166,-46.711633982209
3463420,-23.5979932,-46.6787993
3457420,-23.6076808091757,-46.6671474202377
3459420,-23.5301047489908,-46.6749912742472
35986319,-23.5625184523751,-46.690367871164
370291121,-23.5660653380287,-46.6546942159386
370421221,-23.5659342360176,-46.6546224404755
35458621,-23.548944,-46.624327
366291121,-23.6557149939805,-46.763476832016
35687721,-23.5516435770596,-46.6393585042992
37558222,-23.375927914396,-46.6997740019608
366571121,-23.4770684071243,-46.6929605337296
366541121,-23.4774959643494,-46.6922242367706
367991121,-23.530140438784,-46.6823314490738
37306122,-23.5803391263346,-46.6522176994057
34749421,-22.9160086462443,-47.0400317546311
368631121,-23.530128,-46.836836
35578621,-23.4982831212535,-46.45694078689
37883422,-23.546819,-46.874798
367931121,-23.5058475469845,-46.7246145337295
35813721,-23.5061874586414,-46.7246969047241
7303221,-23.5332171634951,-46.5637257288361
35699721,-23.5887171676492,-46.5808466122684
35674721,-23.5303483775401,-46.5263484110451
37789322,-23.479927,-46.659633
367591121,-23.5343545725335,-46.673052
34652421,-23.5342748722887,-46.6733407116394
37705322,-23.6491042915642,-46.4989863566975
